date,tmin,tmax,scenario,model,period,station
2090-02-25,1.18,13.93,SSP370,COLD,2071-2100,Germany_dummy
2090-02-25,2.18,14.93,SSP370,WARM,2071-2100,Germany_dummy
2090-02-25,2.18,14.93,SSP585,COLD,2071-2100,Germany_dummy
2090-02-25,3.18,15.93,SSP585,WARM,2071-2100,Germany_dummy
2090-02-26,-1.01,11.41,SSP119,COLD,2071-2100,Germany_dummy
2090-02-26,-0.01,12.41,SSP119,WARM,2071-2100,Germany_dummy
2090-02-26,-0.51,11.91,SSP126,COLD,2071-2100,Germany_dummy
2090-02-26,0.49,12.91,SSP126,WARM,2071-2100,Germany_dummy
2090-02-26,0.49,12.91,SSP245,COLD,2071-2100,Germany_dummy
2090-02-26,1.49,13.91,SSP245,WARM,2071-2100,Germany_dummy
2090-02-26,1.49,13.91,SSP370,COLD,2071-2100,Germany_dummy
2090-02-26,2.49,14.91,SSP370,WARM,2071-2100,Germany_dummy
2090-02-26,2.49,14.91,SSP585,COLD,2071-2100,Germany_dummy
2090-02-26,3.49,15.91,SSP585,WARM,2071-2100,Germany_dummy
2090-02-27,-0.65,11.33,SSP119,COLD,2071-2100,Germany_dummy
2090-02-27,0.35,12.33,SSP119,WARM,2071-2100,Germany_dummy
2090-02-27,-0.15,11.83,SSP126,COLD,2071-2100,Germany_dummy
2090-02-27,0.85,12.83,SSP126,WARM,2071-2100,Germany_dummy
2090-02-27,0.85,12.83,SSP245,COLD,2071-2100,Germany_dummy
2090-02-27,1.85,13.83,SSP245,WARM,2071-2100,Germany_dummy
2090-02-27,1.85,13.83,SSP370,COLD,2071-2100,Germany_dummy
2090-02-27,2.85,14.83,SSP370,WARM,2071-2100,Germany_dummy
2090-02-27,2.85,14.83,SSP585,COLD,2071-2100,Germany_dummy
2090-02-27,3.85,15.83,SSP585,WARM,2071-2100,Germany_dummy
2090-02-28,-0.24,11.21,SSP119,COLD,2071-2100,Germany_dummy
2090-02-28,0.76,12.21,SSP119,WARM,2071-2100,Germany_dummy
2090-02-28,0.26,11.71,SSP126,COLD,2071-2100,Germany_dummy
2090-02-28,1.26,12.71,SSP126,WARM,2071-2100,Germany_dummy
2090-02-28,1.26,12.71,SSP245,COLD,2071-2100,Germany_dummy
2090-02-28,2.26,13.71,SSP245,WARM,2071-2100,Germany_dummy
2090-02-28,2.26,13.71,SSP370,COLD,2071-2100,Germany_dummy
2090-02-28,3.26,14.71,SSP370,WARM,2071-2100,Germany_dummy
2090-02-28,3.26,14.71,SSP585,COLD,2071-2100,Germany_dummy
2090-02-28,4.26,15.71,SSP585,WARM,2071-2100,Germany_dummy
2090-03-01,0.2,11.05,SSP119,COLD,2071-2100,Germany_dummy
2090-03-01,1.2,12.05,SSP119,WARM,2071-2100,Germany_dummy
2090-03-01,0.7,11.55,SSP126,COLD,2071-2100,Germany_dummy
2090-03-01,1.7,12.55,SSP126,WARM,2071-2100,Germany_dummy
2090-03-01,1.7,12.55,SSP245,COLD,2071-2100,Germany_dummy
2090-03-01,2.7,13.55,SSP245,WARM,2071-2100,Germany_dummy
2090-03-01,2.7,13.55,SSP370,COLD,2071-2100,Germany_dummy
2090-03-01,3.7,14.55,SSP370,WARM,2071-2100,Germany_dummy
2090-03-01,3.7,14.55,SSP585,COLD,2071-2100,Germany_dummy
2090-03-01,4.7,15.55,SSP585,WARM,2071-2100,Germany_dummy
2090-03-02,0.67,10.88,SSP119,COLD,2071-2100,Germany_dummy
2090-03-02,1.67,11.88,SSP119,WARM,2071-2100,Germany_dummy
2090-03-02,1.17,11.38,SSP126,COLD,2071-2100,Germany_dummy
2090-03-02,2.17,12.38,SSP126,WARM,2071-2100,Germany_dummy
2090-03-02,2.17,12.38,SSP245,COLD,2071-2100,Germany_dummy
2090-03-02,3.17,13.38,SSP245,WARM,2071-2100,Germany_dummy
2090-03-02,3.17,13.38,SSP370,COLD,2071-2100,Germany_dummy
2090-03-02,4.17,14.38,SSP370,WARM,2071-2100,Germany_dummy
2090-03-02,4.17,14.38,SSP585,COLD,2071-2100,Germany_dummy
2090-03-02,5.17,15.38,SSP585,WARM,2071-2100,Germany_dummy
2090-03-03,1.15,10.72,SSP119,COLD,2071-2100,Germany_dummy
2090-03-03,2.15,11.72,SSP119,WARM,2071-2100,Germany_dummy
2090-03-03,1.65,11.22,SSP126,COLD,2071-2100,Germany_dummy
2090-03-03,2.65,12.22,SSP126,WARM,2071-2100,Germany_dummy
2090-03-03,2.65,12.22,SSP245,COLD,2071-2100,Germany_dummy
2090-03-03,3.65,13.22,SSP245,WARM,2071-2100,Germany_dummy
2090-03-03,3.65,13.22,SSP370,COLD,2071-2100,Germany_dummy
2090-03-03,4.65,14.22,SSP370,WARM,2071-2100,Germany_dummy
2090-03-03,4.65,14.22,SSP585,COLD,2071-2100,Germany_dummy
2090-03-03,5.65,15.22,SSP585,WARM,2071-2100,Germany_dummy
2090-03-04,1.63,10.58,SSP119,COLD,2071-2100,Germany_dummy
2090-03-04,2.63,11.58,SSP119,WARM,2071-2100,Germany_dummy
2090-03-04,2.13,11.08,SSP126,COLD,2071-2100,Germany_dummy
2090-03-04,3.13,12.08,SSP126,WARM,2071-2100,Germany_dummy
2090-03-04,3.13,12.08,SSP245,COLD,2071-2100,Germany_dummy
2090-03-04,4.13,13.08,SSP245,WARM,2071-2100,Germany_dummy
2090-03-04,4.13,13.08,SSP370,COLD,2071-2100,Germany_dummy
2090-03-04,5.13,14.08,SSP370,WARM,2071-2100,Germany_dummy
2090-03-04,5.13,14.08,SSP585,COLD,2071-2100,Germany_dummy
2090-03-04,6.13,15.08,SSP585,WARM,2071-2100,Germany_dummy
2090-03-05,2.1,10.48,SSP119,COLD,2071-2100,Germany_dummy
2090-03-05,3.1,11.48,SSP119,WARM,2071-2100,Germany_dummy
2090-03-05,2.6,10.98,SSP126,COLD,2071-2100,Germany_dummy
2090-03-05,3.6,11.98,SSP126,WARM,2071-2100,Germany_dummy
2090-03-05,3.6,11.98,SSP245,COLD,2071-2100,Germany_dummy
2090-03-05,4.6,12.98,SSP245,WARM,2071-2100,Germany_dummy
2090-03-05,4.6,12.98,SSP370,COLD,2071-2100,Germany_dummy
2090-03-05,5.6,13.98,SSP370,WARM,2071-2100,Germany_dummy
2090-03-05,5.6,13.98,SSP585,COLD,2071-2100,Germany_dummy
2090-03-05,6.6,14.98,SSP585,WARM,2071-2100,Germany_dummy
2090-03-06,2.55,10.44,SSP119,COLD,2071-2100,Germany_dummy
2090-03-06,3.55,11.44,SSP119,WARM,2071-2100,Germany_dummy
2090-03-06,3.05,10.94,SSP126,COLD,2071-2100,Germany_dummy
2090-03-06,4.05,11.94,SSP126,WARM,2071-2100,Germany_dummy
2090-03-06,4.05,11.94,SSP245,COLD,2071-2100,Germany_dummy
2090-03-06,5.05,12.94,SSP245,WARM,2071-2100,Germany_dummy
2090-03-06,5.05,12.94,SSP370,COLD,2071-2100,Germany_dummy
2090-03-06,6.05,13.94,SSP370,WARM,2071-2100,Germany_dummy
2090-03-06,6.05,13.94,SSP585,COLD,2071-2100,Germany_dummy
2090-03-06,7.05,14.94,SSP585,WARM,2071-2100,Germany_dummy
2090-03-07,2.96,10.47,SSP119,COLD,2071-2100,Germany_dummy
2090-03-07,3.96,11.47,SSP119,WARM,2071-2100,Germany_dummy
2090-03-07,3.46,10.97,SSP126,COLD,2071-2100,Germany_dummy
2090-03-07,4.46,11.97,SSP126,WARM,2071-2100,Germany_dummy
2090-03-07,4.46,11.97,SSP245,COLD,2071-2100,Germany_dummy
2090-03-07,5.46,12.97,SSP245,WARM,2071-2100,Germany_dummy
2090-03-07,5.46,12.97,SSP370,COLD,2071-2100,Germany_dummy
2090-03-07,6.46,13.97,SSP370,WARM,2071-2100,Germany_dummy
2090-03-07,6.46,13.97,SSP585,COLD,2071-2100,Germany_dummy
2090-03-07,7.46,14.97,SSP585,WARM,2071-2100,Germany_dummy
2090-03-08,3.33,10.57,SSP119,COLD,2071-2100,Germany_dummy
2090-03-08,4.33,11.57,SSP119,WARM,2071-2100,Germany_dummy
2090-03-08,3.83,11.07,SSP126,COLD,2071-2100,Germany_dummy
2090-03-08,4.83,12.07,SSP126,WARM,2071-2100,Germany_dummy
2090-03-08,4.83,12.07,SSP245,COLD,2071-2100,Germany_dummy
2090-03-08,5.83,13.07,SSP245,WARM,2071-2100,Germany_dummy
2090-03-08,5.83,13.07,SSP370,COLD,2071-2100,Germany_dummy
2090-03-08,6.83,14.07,SSP370,WARM,2071-2100,Germany_dummy
2090-03-08,6.83,14.07,SSP585,COLD,2071-2100,Germany_dummy
2090-03-08,7.83,15.07,SSP585,WARM,2071-2100,Germany_dummy
2090-03-09,3.65,10.76,SSP119,COLD,2071-2100,Germany_dummy
2090-03-09,4.65,11.76,SSP119,WARM,2071-2100,Germany_dummy
2090-03-09,4.15,11.26,SSP126,COLD,2071-2100,Germany_dummy
2090-03-09,5.15,12.26,SSP126,WARM,2071-2100,Germany_dummy
2090-03-09,5.15,12.26,SSP245,COLD,2071-2100,Germany_dummy
2090-03-09,6.15,13.26,SSP245,WARM,2071-2100,Germany_dummy
2090-03-09,6.15,13.26,SSP370,COLD,2071-2100,Germany_dummy
2090-03-09,7.15,14.26,SSP370,WARM,2071-2100,Germany_dummy
2090-03-09,7.15,14.26,SSP585,COLD,2071-2100,Germany_dummy
2090-03-09,8.15,15.26,SSP585,WARM,2071-2100,Germany_dummy
2090-03-10,3.91,11.02,SSP119,COLD,2071-2100,Germany_dummy
2090-03-10,4.91,12.02,SSP119,WARM,2071-2100,Germany_dummy
2090-03-10,4.41,11.52,SSP126,COLD,2071-2100,Germany_dummy
2090-03-10,5.41,12.52,SSP126,WARM,2071-2100,Germany_dummy
2090-03-10,5.41,12.52,SSP245,COLD,2071-2100,Germany_dummy
2090-03-10,6.41,13.52,SSP245,WARM,2071-2100,Germany_dummy
2090-03-10,6.41,13.52,SSP370,COLD,2071-2100,Germany_dummy
2090-03-10,7.41,14.52,SSP370,WARM,2071-2100,Germany_dummy
2090-03-10,7.41,14.52,SSP585,COLD,2071-2100,Germany_dummy
2090-03-10,8.41,15.52,SSP585,WARM,2071-2100,Germany_dummy
2090-03-11,4.12,11.36,SSP119,COLD,2071-2100,Germany_dummy
2090-03-11,5.12,12.36,SSP119,WARM,2071-2100,Germany_dummy
2090-03-11,4.62,11.86,SSP126,COLD,2071-2100,Germany_dummy
2090-03-11,5.62,12.86,SSP126,WARM,2071-2100,Germany_dummy
2090-03-11,5.62,12.86,SSP245,COLD,2071-2100,Germany_dummy
2090-03-11,6.62,13.86,SSP245,WARM,2071-2100,Germany_dummy
2090-03-11,6.62,13.86,SSP370,COLD,2071-2100,Germany_dummy
2090-03-11,7.62,14.86,SSP370,WARM,2071-2100,Germany_dummy
2090-03-11,7.62,14.86,SSP585,COLD,2071-2100,Germany_dummy
2090-03-11,8.62,15.86,SSP585,WARM,2071-2100,Germany_dummy
2090-03-12,4.26,11.77,SSP119,COLD,2071-2100,Germany_dummy
2090-03-12,5.26,12.77,SSP119,WARM,2071-2100,Germany_dummy
2090-03-12,4.76,12.27,SSP126,COLD,2071-2100,Germany_dummy
2090-03-12,5.76,13.27,SSP126,WARM,2071-2100,Germany_dummy
2090-03-12,5.76,13.27,SSP245,COLD,2071-2100,Germany_dummy
2090-03-12,6.76,14.27,SSP245,WARM,2071-2100,Germany_dummy
2090-03-12,6.76,14.27,SSP370,COLD,2071-2100,Germany_dummy
2090-03-12,7.76,15.27,SSP370,WARM,2071-2100,Germany_dummy
2090-03-12,7.76,15.27,SSP585,COLD,2071-2100,Germany_dummy
2090-03-12,8.76,16.27,SSP585,WARM,2071-2100,Germany_dummy
2090-03-13,4.34,12.24,SSP119,COLD,2071-2100,Germany_dummy
2090-03-13,5.34,13.24,SSP119,WARM,2071-2100,Germany_dummy
2090-03-13,4.84,12.74,SSP126,COLD,2071-2100,Germany_dummy
2090-03-13,5.84,13.74,SSP126,WARM,2071-2100,Germany_dummy
2090-03-13,5.84,13.74,SSP245,COLD,2071-2100,Germany_dummy
2090-03-13,6.84,14.74,SSP245,WARM,2071-2100,Germany_dummy
2090-03-13,6.84,14.74,SSP370,COLD,2071-2100,Germany_dummy
2090-03-13,7.84,15.74,SSP370,WARM,2071-2100,Germany_dummy
2090-03-13,7.84,15.74,SSP585,COLD,2071-2100,Germany_dummy
2090-03-13,8.84,16.74,SSP585,WARM,2071-2100,Germany_dummy
2090-03-14,4.36,12.75,SSP119,COLD,2071-2100,Germany_dummy
2090-03-14,5.36,13.75,SSP119,WARM,2071-2100,Germany_dummy
2090-03-14,4.86,13.25,SSP126,COLD,2071-2100,Germany_dummy
2090-03-14,5.86,14.25,SSP126,WARM,2071-2100,Germany_dummy
2090-03-14,5.86,14.25,SSP245,COLD,2071-2100,Germany_dummy
2090-03-14,6.86,15.25,SSP245,WARM,2071-2100,Germany_dummy
2090-03-14,6.86,15.25,SSP370,COLD,2071-2100,Germany_dummy
2090-03-14,7.86,16.25,SSP370,WARM,2071-2100,Germany_dummy
2090-03-14,7.86,16.25,SSP585,COLD,2071-2100,Germany_dummy
2090-03-14,8.86,17.25,SSP585,WARM,2071-2100,Germany_dummy
2090-03-15,4.34,13.28,SSP119,COLD,2071-2100,Germany_dummy
2090-03-15,5.34,14.28,SSP119,WARM,2071-2100,Germany_dummy
2090-03-15,4.84,13.78,SSP126,COLD,2071-2100,Germany_dummy
2090-03-15,5.84,14.78,SSP126,WARM,2071-2100,Germany_dummy
2090-03-15,5.84,14.78,SSP245,COLD,2071-2100,Germany_dummy
2090-03-15,6.84,15.78,SSP245,WARM,2071-2100,Germany_dummy
2090-03-15,6.84,15.78,SSP370,COLD,2071-2100,Germany_dummy
2090-03-15,7.84,16.78,SSP370,WARM,2071-2100,Germany_dummy
2090-03-15,7.84,16.78,SSP585,COLD,2071-2100,Germany_dummy
2090-03-15,8.84,17.78,SSP585,WARM,2071-2100,Germany_dummy
2090-03-16,4.28,13.82,SSP119,COLD,2071-2100,Germany_dummy
2090-03-16,5.28,14.82,SSP119,WARM,2071-2100,Germany_dummy
2090-03-16,4.78,14.32,SSP126,COLD,2071-2100,Germany_dummy
2090-03-16,5.78,15.32,SSP126,WARM,2071-2100,Germany_dummy
2090-03-16,5.78,15.32,SSP245,COLD,2071-2100,Germany_dummy
2090-03-16,6.78,16.32,SSP245,WARM,2071-2100,Germany_dummy
2090-03-16,6.78,16.32,SSP370,COLD,2071-2100,Germany_dummy
2090-03-16,7.78,17.32,SSP370,WARM,2071-2100,Germany_dummy
2090-03-16,7.78,17.32,SSP585,COLD,2071-2100,Germany_dummy
2090-03-16,8.78,18.32,SSP585,WARM,2071-2100,Germany_dummy
2090-03-17,4.19,14.34,SSP119,COLD,2071-2100,Germany_dummy
2090-03-17,5.19,15.34,SSP119,WARM,2071-2100,Germany_dummy
2090-03-17,4.69,14.84,SSP126,COLD,2071-2100,Germany_dummy
2090-03-17,5.69,15.84,SSP126,WARM,2071-2100,Germany_dummy
2090-03-17,5.69,15.84,SSP245,COLD,2071-2100,Germany_dummy
2090-03-17,6.69,16.84,SSP245,WARM,2071-2100,Germany_dummy
2090-03-17,6.69,16.84,SSP370,COLD,2071-2100,Germany_dummy
2090-03-17,7.69,17.84,SSP370,WARM,2071-2100,Germany_dummy
2090-03-17,7.69,17.84,SSP585,COLD,2071-2100,Germany_dummy
2090-03-17,8.69,18.84,SSP585,WARM,2071-2100,Germany_dummy
2090-03-18,4.08,14.83,SSP119,COLD,2071-2100,Germany_dummy
2090-03-18,5.08,15.83,SSP119,WARM,2071-2100,Germany_dummy
2090-03-18,4.58,15.33,SSP126,COLD,2071-2100,Germany_dummy
2090-03-18,5.58,16.33,SSP126,WARM,2071-2100,Germany_dummy
2090-03-18,5.58,16.33,SSP245,COLD,2071-2100,Germany_dummy
2090-03-18,6.58,17.33,SSP245,WARM,2071-2100,Germany_dummy
2090-03-18,6.58,17.33,SSP370,COLD,2071-2100,Germany_dummy
2090-03-18,7.58,18.33,SSP370,WARM,2071-2100,Germany_dummy
2090-03-18,7.58,18.33,SSP585,COLD,2071-2100,Germany_dummy
2090-03-18,8.58,19.33,SSP585,WARM,2071-2100,Germany_dummy
2090-03-19,3.97,15.27,SSP119,COLD,2071-2100,Germany_dummy
2090-03-19,4.97,16.27,SSP119,WARM,2071-2100,Germany_dummy
2090-03-19,4.47,15.77,SSP126,COLD,2071-2100,Germany_dummy
2090-03-19,5.47,16.77,SSP126,WARM,2071-2100,Germany_dummy
2090-03-19,5.47,16.77,SSP245,COLD,2071-2100,Germany_dummy
2090-03-19,6.47,17.77,SSP245,WARM,2071-2100,Germany_dummy
2090-03-19,6.47,17.77,SSP370,COLD,2071-2100,Germany_dummy
2090-03-19,7.47,18.77,SSP370,WARM,2071-2100,Germany_dummy
2090-03-19,7.47,18.77,SSP585,COLD,2071-2100,Germany_dummy
2090-03-19,8.47,19.77,SSP585,WARM,2071-2100,Germany_dummy
2090-03-20,3.86,15.65,SSP119,COLD,2071-2100,Germany_dummy
2090-03-20,4.86,16.65,SSP119,WARM,2071-2100,Germany_dummy
2090-03-20,4.36,16.15,SSP126,COLD,2071-2100,Germany_dummy
2090-03-20,5.36,17.15,SSP126,WARM,2071-2100,Germany_dummy
2090-03-20,5.36,17.15,SSP245,COLD,2071-2100,Germany_dummy
2090-03-20,6.36,18.15,SSP245,WARM,2071-2100,Germany_dummy
2090-03-20,6.36,18.15,SSP370,COLD,2071-2100,Germany_dummy
2090-03-20,7.36,19.15,SSP370,WARM,2071-2100,Germany_dummy
2090-03-20,7.36,19.15,SSP585,COLD,2071-2100,Germany_dummy
2090-03-20,8.36,20.15,SSP585,WARM,2071-2100,Germany_dummy
2090-03-21,3.77,15.96,SSP119,COLD,2071-2100,Germany_dummy
2090-03-21,4.77,16.96,SSP119,WARM,2071-2100,Germany_dummy
2090-03-21,4.27,16.46,SSP126,COLD,2071-2100,Germany_dummy
2090-03-21,5.27,17.46,SSP126,WARM,2071-2100,Germany_dummy
2090-03-21,5.27,17.46,SSP245,COLD,2071-2100,Germany_dummy
2090-03-21,6.27,18.46,SSP245,WARM,2071-2100,Germany_dummy
2090-03-21,6.27,18.46,SSP370,COLD,2071-2100,Germany_dummy
2090-03-21,7.27,19.46,SSP370,WARM,2071-2100,Germany_dummy
2090-03-21,7.27,19.46,SSP585,COLD,2071-2100,Germany_dummy
2090-03-21,8.27,20.46,SSP585,WARM,2071-2100,Germany_dummy
2090-03-22,3.71,16.19,SSP119,COLD,2071-2100,Germany_dummy
2090-03-22,4.71,17.19,SSP119,WARM,2071-2100,Germany_dummy
2090-03-22,4.21,16.69,SSP126,COLD,2071-2100,Germany_dummy
2090-03-22,5.21,17.69,SSP126,WARM,2071-2100,Germany_dummy
2090-03-22,5.21,17.69,SSP245,COLD,2071-2100,Germany_dummy
2090-03-22,6.21,18.69,SSP245,WARM,2071-2100,Germany_dummy
2090-03-22,6.21,18.69,SSP370,COLD,2071-2100,Germany_dummy
2090-03-22,7.21,19.69,SSP370,WARM,2071-2100,Germany_dummy
2090-03-22,7.21,19.69,SSP585,COLD,2071-2100,Germany_dummy
2090-03-22,8.21,20.69,SSP585,WARM,2071-2100,Germany_dummy
2090-03-23,3.69,16.34,SSP119,COLD,2071-2100,Germany_dummy
2090-03-23,4.69,17.34,SSP119,WARM,2071-2100,Germany_dummy
2090-03-23,4.19,16.84,SSP126,COLD,2071-2100,Germany_dummy
2090-03-23,5.19,17.84,SSP126,WARM,2071-2100,Germany_dummy
2090-03-23,5.19,17.84,SSP245,COLD,2071-2100,Germany_dummy
2090-03-23,6.19,18.84,SSP245,WARM,2071-2100,Germany_dummy
2090-03-23,6.19,18.84,SSP370,COLD,2071-2100,Germany_dummy
2090-03-23,7.19,19.84,SSP370,WARM,2071-2100,Germany_dummy
2090-03-23,7.19,19.84,SSP585,COLD,2071-2100,Germany_dummy
2090-03-23,8.19,20.84,SSP585,WARM,2071-2100,Germany_dummy
2090-03-24,3.72,16.41,SSP119,COLD,2071-2100,Germany_dummy
2090-03-24,4.72,17.41,SSP119,WARM,2071-2100,Germany_dummy
2090-03-24,4.22,16.91,SSP126,COLD,2071-2100,Germany_dummy
2090-03-24,5.22,17.91,SSP126,WARM,2071-2100,Germany_dummy
2090-03-24,5.22,17.91,SSP245,COLD,2071-2100,Germany_dummy
2090-03-24,6.22,18.91,SSP245,WARM,2071-2100,Germany_dummy
2090-03-24,6.22,18.91,SSP370,COLD,2071-2100,Germany_dummy
2090-03-24,7.22,19.91,SSP370,WARM,2071-2100,Germany_dummy
2090-03-24,7.22,19.91,SSP585,COLD,2071-2100,Germany_dummy
2090-03-24,8.22,20.91,SSP585,WARM,2071-2100,Germany_dummy
2090-03-25,3.8,16.41,SSP119,COLD,2071-2100,Germany_dummy
2090-03-25,4.8,17.41,SSP119,WARM,2071-2100,Germany_dummy
2090-03-25,4.3,16.91,SSP126,COLD,2071-2100,Germany_dummy
2090-03-25,5.3,17.91,SSP126,WARM,2071-2100,Germany_dummy
2090-03-25,5.3,17.91,SSP245,COLD,2071-2100,Germany_dummy
2090-03-25,6.3,18.91,SSP245,WARM,2071-2100,Germany_dummy
2090-03-25,6.3,18.91,SSP370,COLD,2071-2100,Germany_dummy
2090-03-25,7.3,19.91,SSP370,WARM,2071-2100,Germany_dummy
2090-03-25,7.3,19.91,SSP585,COLD,2071-2100,Germany_dummy
2090-03-25,8.3,20.91,SSP585,WARM,2071-2100,Germany_dummy
2090-03-26,3.95,16.34,SSP119,COLD,2071-2100,Germany_dummy
2090-03-26,4.95,17.34,SSP119,WARM,2071-2100,Germany_dummy
2090-03-26,4.45,16.84,SSP126,COLD,2071-2100,Germany_dummy
2090-03-26,5.45,17.84,SSP126,WARM,2071-2100,Germany_dummy
2090-03-26,5.45,17.84,SSP245,COLD,2071-2100,Germany_dummy
2090-03-26,6.45,18.84,SSP245,WARM,2071-2100,Germany_dummy
2090-03-26,6.45,18.84,SSP370,COLD,2071-2100,Germany_dummy
2090-03-26,7.45,19.84,SSP370,WARM,2071-2100,Germany_dummy
2090-03-26,7.45,19.84,SSP585,COLD,2071-2100,Germany_dummy
2090-03-26,8.45,20.84,SSP585,WARM,2071-2100,Germany_dummy
2090-03-27,4.15,16.23,SSP119,COLD,2071-2100,Germany_dummy
2090-03-27,5.15,17.23,SSP119,WARM,2071-2100,Germany_dummy
2090-03-27,4.65,16.73,SSP126,COLD,2071-2100,Germany_dummy
2090-03-27,5.65,17.73,SSP126,WARM,2071-2100,Germany_dummy
2090-03-27,5.65,17.73,SSP245,COLD,2071-2100,Germany_dummy
2090-03-27,6.65,18.73,SSP245,WARM,2071-2100,Germany_dummy
2090-03-27,6.65,18.73,SSP370,COLD,2071-2100,Germany_dummy
2090-03-27,7.65,19.73,SSP370,WARM,2071-2100,Germany_dummy
2090-03-27,7.65,19.73,SSP585,COLD,2071-2100,Germany_dummy
2090-03-27,8.65,20.73,SSP585,WARM,2071-2100,Germany_dummy
2090-03-28,4.41,16.08,SSP119,COLD,2071-2100,Germany_dummy
2090-03-28,5.41,17.08,SSP119,WARM,2071-2100,Germany_dummy
2090-03-28,4.91,16.58,SSP126,COLD,2071-2100,Germany_dummy
2090-03-28,5.91,17.58,SSP126,WARM,2071-2100,Germany_dummy
2090-03-28,5.91,17.58,SSP245,COLD,2071-2100,Germany_dummy
2090-03-28,6.91,18.58,SSP245,WARM,2071-2100,Germany_dummy
2090-03-28,6.91,18.58,SSP370,COLD,2071-2100,Germany_dummy
2090-03-28,7.91,19.58,SSP370,WARM,2071-2100,Germany_dummy
2090-03-28,7.91,19.58,SSP585,COLD,2071-2100,Germany_dummy
2090-03-28,8.91,20.58,SSP585,WARM,2071-2100,Germany_dummy
2090-03-29,4.74,15.92,SSP119,COLD,2071-2100,Germany_dummy
2090-03-29,5.74,16.92,SSP119,WARM,2071-2100,Germany_dummy
2090-03-29,5.24,16.42,SSP126,COLD,2071-2100,Germany_dummy
2090-03-29,6.24,17.42,SSP126,WARM,2071-2100,Germany_dummy
2090-03-29,6.24,17.42,SSP245,COLD,2071-2100,Germany_dummy
2090-03-29,7.24,18.42,SSP245,WARM,2071-2100,Germany_dummy
2090-03-29,7.24,18.42,SSP370,COLD,2071-2100,Germany_dummy
2090-03-29,8.24,19.42,SSP370,WARM,2071-2100,Germany_dummy
2090-03-29,8.24,19.42,SSP585,COLD,2071-2100,Germany_dummy
2090-03-29,9.24,20.42,SSP585,WARM,2071-2100,Germany_dummy
2090-03-30,5.11,15.77,SSP119,COLD,2071-2100,Germany_dummy
2090-03-30,6.11,16.77,SSP119,WARM,2071-2100,Germany_dummy
2090-03-30,5.61,16.27,SSP126,COLD,2071-2100,Germany_dummy
2090-03-30,6.61,17.27,SSP126,WARM,2071-2100,Germany_dummy
2090-03-30,6.61,17.27,SSP245,COLD,2071-2100,Germany_dummy
2090-03-30,7.61,18.27,SSP245,WARM,2071-2100,Germany_dummy
2090-03-30,7.61,18.27,SSP370,COLD,2071-2100,Germany_dummy
2090-03-30,8.61,19.27,SSP370,WARM,2071-2100,Germany_dummy
2090-03-30,8.61,19.27,SSP585,COLD,2071-2100,Germany_dummy
2090-03-30,9.61,20.27,SSP585,WARM,2071-2100,Germany_dummy
2090-03-31,5.53,15.63,SSP119,COLD,2071-2100,Germany_dummy
2090-03-31,6.53,16.63,SSP119,WARM,2071-2100,Germany_dummy
2090-03-31,6.03,16.13,SSP126,COLD,2071-2100,Germany_dummy
2090-03-31,7.03,17.13,SSP126,WARM,2071-2100,Germany_dummy
2090-03-31,7.03,17.13,SSP245,COLD,2071-2100,Germany_dummy
2090-03-31,8.03,18.13,SSP245,WARM,2071-2100,Germany_dummy
2090-03-31,8.03,18.13,SSP370,COLD,2071-2100,Germany_dummy
2090-03-31,9.03,19.13,SSP370,WARM,2071-2100,Germany_dummy
2090-03-31,9.03,19.13,SSP585,COLD,2071-2100,Germany_dummy
2090-03-31,10.03,20.13,SSP585,WARM,2071-2100,Germany_dummy
2090-04-01,5.98,15.54,SSP119,COLD,2071-2100,Germany_dummy
2090-04-01,6.98,16.54,SSP119,WARM,2071-2100,Germany_dummy
2090-04-01,6.48,16.04,SSP126,COLD,2071-2100,Germany_dummy
2090-04-01,7.48,17.04,SSP126,WARM,2071-2100,Germany_dummy
2090-04-01,7.48,17.04,SSP245,COLD,2071-2100,Germany_dummy
2090-04-01,8.48,18.04,SSP245,WARM,2071-2100,Germany_dummy
2090-04-01,8.48,18.04,SSP370,COLD,2071-2100,Germany_dummy
2090-04-01,9.48,19.04,SSP370,WARM,2071-2100,Germany_dummy
2090-04-01,9.48,19.04,SSP585,COLD,2071-2100,Germany_dummy
2090-04-01,10.48,20.04,SSP585,WARM,2071-2100,Germany_dummy
2090-04-02,6.45,15.5,SSP119,COLD,2071-2100,Germany_dummy
2090-04-02,7.45,16.5,SSP119,WARM,2071-2100,Germany_dummy
2090-04-02,6.95,16.0,SSP126,COLD,2071-2100,Germany_dummy
2090-04-02,7.95,17.0,SSP126,WARM,2071-2100,Germany_dummy
2090-04-02,7.95,17.0,SSP245,COLD,2071-2100,Germany_dummy
2090-04-02,8.95,18.0,SSP245,WARM,2071-2100,Germany_dummy
2090-04-02,8.95,18.0,SSP370,COLD,2071-2100,Germany_dummy
2090-04-02,9.95,19.0,SSP370,WARM,2071-2100,Germany_dummy
2090-04-02,9.95,19.0,SSP585,COLD,2071-2100,Germany_dummy
2090-04-02,10.95,20.0,SSP585,WARM,2071-2100,Germany_dummy
2090-04-03,6.94,15.53,SSP119,COLD,2071-2100,Germany_dummy
2090-04-03,7.94,16.53,SSP119,WARM,2071-2100,Germany_dummy
2090-04-03,7.44,16.03,SSP126,COLD,2071-2100,Germany_dummy
